Datum,BundeslandID,Name,BestaetigteFaelleEMS
2021-04-19T08:00:00+02:00,5,Salzburg,47110
2021-04-19T08:00:00+02:00,6,Steiermark,71432
2021-04-19T08:00:00+02:00,7,Tirol,57674
2021-04-19T08:00:00+02:00,8,Vorarlberg,26271
2021-04-19T08:00:00+02:00,9,Wien,128029
2021-04-19T08:00:00+02:00,10,Österreich,592492
2021-04-20T08:00:00+02:00,1,Burgenland,17044
2021-04-20T08:00:00+02:00,2,Kärnten,37198
2021-04-20T08:00:00+02:00,3,Niederösterreich,100990
2021-04-20T08:00:00+02:00,4,Oberösterreich,107545
2021-04-20T08:00:00+02:00,5,Salzburg,47316
2021-04-20T08:00:00+02:00,6,Steiermark,71751
2021-04-20T08:00:00+02:00,7,Tirol,57986
2021-04-20T08:00:00+02:00,8,Vorarlberg,26361
2021-04-20T08:00:00+02:00,9,Wien,128258
2021-04-20T08:00:00+02:00,10,Österreich,594449
2021-04-21T08:00:00+02:00,1,Burgenland,17113
2021-04-21T08:00:00+02:00,2,Kärnten,37340
2021-04-21T08:00:00+02:00,3,Niederösterreich,101261
2021-04-21T08:00:00+02:00,4,Oberösterreich,108033
2021-04-21T08:00:00+02:00,5,Salzburg,47497
2021-04-21T08:00:00+02:00,6,Steiermark,72120
2021-04-21T08:00:00+02:00,7,Tirol,58244
2021-04-21T08:00:00+02:00,8,Vorarlberg,26474
2021-04-21T08:00:00+02:00,9,Wien,128831
2021-04-21T08:00:00+02:00,10,Österreich,596913
2021-04-22T08:00:00+02:00,1,Burgenland,17157
2021-04-22T08:00:00+02:00,2,Kärnten,37411
2021-04-22T08:00:00+02:00,3,Niederösterreich,101610
2021-04-22T08:00:00+02:00,4,Oberösterreich,108525
2021-04-22T08:00:00+02:00,5,Salzburg,47631
2021-04-22T08:00:00+02:00,6,Steiermark,72502
2021-04-22T08:00:00+02:00,7,Tirol,58480
2021-04-22T08:00:00+02:00,8,Vorarlberg,26619
2021-04-22T08:00:00+02:00,9,Wien,129257
2021-04-22T08:00:00+02:00,10,Österreich,599192
2021-04-23T08:00:00+02:00,1,Burgenland,17191
2021-04-23T08:00:00+02:00,2,Kärnten,37552
2021-04-23T08:00:00+02:00,3,Niederösterreich,101876
2021-04-23T08:00:00+02:00,4,Oberösterreich,108934
2021-04-23T08:00:00+02:00,5,Salzburg,47808
2021-04-23T08:00:00+02:00,6,Steiermark,72866
2021-04-23T08:00:00+02:00,7,Tirol,58699
2021-04-23T08:00:00+02:00,8,Vorarlberg,26785
2021-04-23T08:00:00+02:00,9,Wien,129625
2021-04-23T08:00:00+02:00,10,Österreich,601336
2021-04-24T08:00:00+02:00,1,Burgenland,17234
2021-04-24T08:00:00+02:00,2,Kärnten,37692
2021-04-24T08:00:00+02:00,3,Niederösterreich,102213
2021-04-24T08:00:00+02:00,4,Oberösterreich,109363
2021-04-24T08:00:00+02:00,5,Salzburg,47904
2021-04-24T08:00:00+02:00,6,Steiermark,73175
2021-04-24T08:00:00+02:00,7,Tirol,58867
2021-04-24T08:00:00+02:00,8,Vorarlberg,26924
2021-04-24T08:00:00+02:00,9,Wien,130117
2021-04-24T08:00:00+02:00,10,Österreich,603489
2021-04-25T08:00:00+02:00,1,Burgenland,17250
2021-04-25T08:00:00+02:00,2,Kärnten,37793
2021-04-25T08:00:00+02:00,3,Niederösterreich,102517
2021-04-25T08:00:00+02:00,4,Oberösterreich,109764
2021-04-25T08:00:00+02:00,5,Salzburg,48033
2021-04-25T08:00:00+02:00,6,Steiermark,73472
2021-04-25T08:00:00+02:00,7,Tirol,59034
2021-04-25T08:00:00+02:00,8,Vorarlberg,27075
2021-04-25T08:00:00+02:00,9,Wien,130660
2021-04-25T08:00:00+02:00,10,Österreich,605598
2021-04-26T08:00:00+02:00,1,Burgenland,17302
2021-04-26T08:00:00+02:00,2,Kärnten,37887
2021-04-26T08:00:00+02:00,3,Niederösterreich,102724
2021-04-26T08:00:00+02:00,4,Oberösterreich,110013
2021-04-26T08:00:00+02:00,5,Salzburg,48129
2021-04-26T08:00:00+02:00,6,Steiermark,73771
2021-04-26T08:00:00+02:00,7,Tirol,59172
2021-04-26T08:00:00+02:00,8,Vorarlberg,27205
2021-04-26T08:00:00+02:00,9,Wien,130964
2021-04-26T08:00:00+02:00,10,Österreich,607167
2021-04-27T08:00:00+02:00,1,Burgenland,17338
2021-04-27T08:00:00+02:00,2,Kärnten,37999
2021-04-27T08:00:00+02:00,3,Niederösterreich,102995
2021-04-27T08:00:00+02:00,4,Oberösterreich,110325
2021-04-27T08:00:00+02:00,5,Salzburg,48328
2021-04-27T08:00:00+02:00,6,Steiermark,74052
2021-04-27T08:00:00+02:00,7,Tirol,59359
2021-04-27T08:00:00+02:00,8,Vorarlberg,27302
2021-04-27T08:00:00+02:00,9,Wien,130855
2021-04-27T08:00:00+02:00,10,Österreich,608553
2021-04-28T08:00:00+02:00,1,Burgenland,17383
2021-04-28T08:00:00+02:00,2,Kärnten,38154
2021-04-28T08:00:00+02:00,3,Niederösterreich,103384
2021-04-28T08:00:00+02:00,4,Oberösterreich,110680
2021-04-28T08:00:00+02:00,5,Salzburg,48501
2021-04-28T08:00:00+02:00,6,Steiermark,74364
2021-04-28T08:00:00+02:00,7,Tirol,59573
2021-04-28T08:00:00+02:00,8,Vorarlberg,27469
2021-04-28T08:00:00+02:00,9,Wien,131426
2021-04-28T08:00:00+02:00,10,Österreich,610934
2021-04-29T08:00:00+02:00,1,Burgenland,17432
2021-04-29T08:00:00+02:00,2,Kärnten,38281
2021-04-29T08:00:00+02:00,3,Niederösterreich,103561
2021-04-29T08:00:00+02:00,4,Oberösterreich,111077
2021-04-29T08:00:00+02:00,5,Salzburg,48670
2021-04-29T08:00:00+02:00,6,Steiermark,74693
2021-04-29T08:00:00+02:00,7,Tirol,59797
2021-04-29T08:00:00+02:00,8,Vorarlberg,27607
2021-04-29T08:00:00+02:00,9,Wien,131846
2021-04-29T08:00:00+02:00,10,Österreich,612964
2021-04-30T08:00:00+02:00,1,Burgenland,17480
2021-04-30T08:00:00+02:00,2,Kärnten,38419
2021-04-30T08:00:00+02:00,3,Niederösterreich,103826
2021-04-30T08:00:00+02:00,4,Oberösterreich,111436
2021-04-30T08:00:00+02:00,5,Salzburg,48760
2021-04-30T08:00:00+02:00,6,Steiermark,75094
2021-04-30T08:00:00+02:00,7,Tirol,60000
2021-04-30T08:00:00+02:00,8,Vorarlberg,27760
2021-04-30T08:00:00+02:00,9,Wien,132294
2021-04-30T08:00:00+02:00,10,Österreich,615069
2021-05-01T08:00:00+02:00,1,Burgenland,17518
2021-05-01T08:00:00+02:00,2,Kärnten,38509
2021-05-01T08:00:00+02:00,3,Niederösterreich,104103
2021-05-01T08:00:00+02:00,4,Oberösterreich,111771
2021-05-01T08:00:00+02:00,5,Salzburg,48875
2021-05-01T08:00:00+02:00,6,Steiermark,75387
2021-05-01T08:00:00+02:00,7,Tirol,60138
2021-05-01T08:00:00+02:00,8,Vorarlberg,27904
2021-05-01T08:00:00+02:00,9,Wien,132503
2021-05-01T08:00:00+02:00,10,Österreich,616708
2021-05-02T08:00:00+02:00,1,Burgenland,17551
2021-05-02T08:00:00+02:00,2,Kärnten,38626
2021-05-02T08:00:00+02:00,3,Niederösterreich,104249
2021-05-02T08:00:00+02:00,4,Oberösterreich,112068
2021-05-02T08:00:00+02:00,5,Salzburg,48956
2021-05-02T08:00:00+02:00,6,Steiermark,75623
2021-05-02T08:00:00+02:00,7,Tirol,60323
2021-05-02T08:00:00+02:00,8,Vorarlberg,28003
2021-05-02T08:00:00+02:00,9,Wien,132998
2021-05-02T08:00:00+02:00,10,Österreich,618397
2021-05-03T08:00:00+02:00,1,Burgenland,17578
2021-05-03T08:00:00+02:00,2,Kärnten,38689
2021-05-03T08:00:00+02:00,3,Niederösterreich,104460
2021-05-03T08:00:00+02:00,4,Oberösterreich,112205
2021-05-03T08:00:00+02:00,5,Salzburg,49002
2021-05-03T08:00:00+02:00,6,Steiermark,75803
2021-05-03T08:00:00+02:00,7,Tirol,60455
2021-05-03T08:00:00+02:00,8,Vorarlberg,28097
2021-05-03T08:00:00+02:00,9,Wien,133240
2021-05-03T08:00:00+02:00,10,Österreich,619529
2021-05-04T08:00:00+02:00,1,Burgenland,17590
2021-05-04T08:00:00+02:00,2,Kärnten,38808
2021-05-04T08:00:00+02:00,3,Niederösterreich,104615
2021-05-04T08:00:00+02:00,4,Oberösterreich,112459
2021-05-04T08:00:00+02:00,5,Salzburg,49107
2021-05-04T08:00:00+02:00,6,Steiermark,76078
2021-05-04T08:00:00+02:00,7,Tirol,60627
2021-05-04T08:00:00+02:00,8,Vorarlberg,28191
2021-05-04T08:00:00+02:00,9,Wien,133163
2021-05-04T08:00:00+02:00,10,Österreich,620638
2021-05-05T08:00:00+02:00,1,Burgenland,17625
2021-05-05T08:00:00+02:00,2,Kärnten,38907
2021-05-05T08:00:00+02:00,3,Niederösterreich,104842
2021-05-05T08:00:00+02:00,4,Oberösterreich,112815
2021-05-05T08:00:00+02:00,5,Salzburg,49195
2021-05-05T08:00:00+02:00,6,Steiermark,76356
2021-05-05T08:00:00+02:00,7,Tirol,60816
2021-05-05T08:00:00+02:00,8,Vorarlberg,28287
2021-05-05T08:00:00+02:00,9,Wien,133661
2021-05-05T08:00:00+02:00,10,Österreich,622504
2021-05-06T08:00:00+02:00,1,Burgenland,17649
2021-05-06T08:00:00+02:00,2,Kärnten,38989
2021-05-06T08:00:00+02:00,3,Niederösterreich,104959
2021-05-06T08:00:00+02:00,4,Oberösterreich,113098
2021-05-06T08:00:00+02:00,5,Salzburg,49260
2021-05-06T08:00:00+02:00,6,Steiermark,76666
2021-05-06T08:00:00+02:00,7,Tirol,60814
2021-05-06T08:00:00+02:00,8,Vorarlberg,28385
2021-05-06T08:00:00+02:00,9,Wien,133756
2021-05-06T08:00:00+02:00,10,Österreich,623576
2021-05-07T08:00:00+02:00,1,Burgenland,17674
2021-05-07T08:00:00+02:00,2,Kärnten,39064
2021-05-07T08:00:00+02:00,3,Niederösterreich,105162
2021-05-07T08:00:00+02:00,4,Oberösterreich,113313
2021-05-07T08:00:00+02:00,5,Salzburg,49337
2021-05-07T08:00:00+02:00,6,Steiermark,76937
2021-05-07T08:00:00+02:00,7,Tirol,60919
2021-05-07T08:00:00+02:00,8,Vorarlberg,28506
2021-05-07T08:00:00+02:00,9,Wien,133998
2021-05-07T08:00:00+02:00,10,Österreich,624910
2021-05-08T08:00:00+02:00,1,Burgenland,17700
2021-05-08T08:00:00+02:00,2,Kärnten,39129
2021-05-08T08:00:00+02:00,3,Niederösterreich,105342
2021-05-08T08:00:00+02:00,4,Oberösterreich,113572
2021-05-08T08:00:00+02:00,5,Salzburg,49394
2021-05-08T08:00:00+02:00,6,Steiermark,77213
2021-05-08T08:00:00+02:00,7,Tirol,61013
2021-05-08T08:00:00+02:00,8,Vorarlberg,28648
2021-05-08T08:00:00+02:00,9,Wien,134189
2021-05-08T08:00:00+02:00,10,Österreich,626200
2021-05-09T08:00:00+02:00,1,Burgenland,17710
2021-05-09T08:00:00+02:00,2,Kärnten,39201
2021-05-09T08:00:00+02:00,3,Niederösterreich,105487
2021-05-09T08:00:00+02:00,4,Oberösterreich,113734
2021-05-09T08:00:00+02:00,5,Salzburg,49445
2021-05-09T08:00:00+02:00,6,Steiermark,77350
2021-05-09T08:00:00+02:00,7,Tirol,61018
2021-05-09T08:00:00+02:00,8,Vorarlberg,28704
2021-05-09T08:00:00+02:00,9,Wien,134404
2021-05-09T08:00:00+02:00,10,Österreich,627053
2021-05-10T08:00:00+02:00,1,Burgenland,17727
2021-05-10T08:00:00+02:00,2,Kärnten,39240
2021-05-10T08:00:00+02:00,3,Niederösterreich,105625
2021-05-10T08:00:00+02:00,4,Oberösterreich,113837
2021-05-10T08:00:00+02:00,5,Salzburg,49491
2021-05-10T08:00:00+02:00,6,Steiermark,77543
2021-05-10T08:00:00+02:00,7,Tirol,61041
2021-05-10T08:00:00+02:00,8,Vorarlberg,28746
2021-05-10T08:00:00+02:00,9,Wien,134579
2021-05-10T08:00:00+02:00,10,Österreich,627829
2021-05-11T08:00:00+02:00,1,Burgenland,17742
2021-05-11T08:00:00+02:00,2,Kärnten,39308
2021-05-11T08:00:00+02:00,3,Niederösterreich,105720
2021-05-11T08:00:00+02:00,4,Oberösterreich,113968
2021-05-11T08:00:00+02:00,5,Salzburg,49546
2021-05-11T08:00:00+02:00,6,Steiermark,77694
2021-05-11T08:00:00+02:00,7,Tirol,61390
2021-05-11T08:00:00+02:00,8,Vorarlberg,28805
2021-05-11T08:00:00+02:00,9,Wien,134624
2021-05-11T08:00:00+02:00,10,Österreich,628797
2021-05-12T08:00:00+02:00,1,Burgenland,17763
2021-05-12T08:00:00+02:00,2,Kärnten,39376
2021-05-12T08:00:00+02:00,3,Niederösterreich,105943
2021-05-12T08:00:00+02:00,4,Oberösterreich,114184
2021-05-12T08:00:00+02:00,5,Salzburg,49601
2021-05-12T08:00:00+02:00,6,Steiermark,77862
2021-05-12T08:00:00+02:00,7,Tirol,61524
2021-05-12T08:00:00+02:00,8,Vorarlberg,28892
2021-05-12T08:00:00+02:00,9,Wien,134934
2021-05-12T08:00:00+02:00,10,Österreich,630079
2021-05-13T08:00:00+02:00,1,Burgenland,17777
2021-05-13T08:00:00+02:00,2,Kärnten,39443
2021-05-13T08:00:00+02:00,3,Niederösterreich,106063
2021-05-13T08:00:00+02:00,4,Oberösterreich,114340
2021-05-13T08:00:00+02:00,5,Salzburg,49654
2021-05-13T08:00:00+02:00,6,Steiermark,78037
2021-05-13T08:00:00+02:00,7,Tirol,61604
2021-05-13T08:00:00+02:00,8,Vorarlberg,28974
2021-05-13T08:00:00+02:00,9,Wien,135112
2021-05-13T08:00:00+02:00,10,Österreich,631004
2021-05-14T08:00:00+02:00,1,Burgenland,17799
2021-05-14T08:00:00+02:00,2,Kärnten,39512
2021-05-14T08:00:00+02:00,3,Niederösterreich,106187
2021-05-14T08:00:00+02:00,4,Oberösterreich,114471
2021-05-14T08:00:00+02:00,5,Salzburg,49692
2021-05-14T08:00:00+02:00,6,Steiermark,78191
2021-05-14T08:00:00+02:00,7,Tirol,61673
2021-05-14T08:00:00+02:00,8,Vorarlberg,29055
2021-05-14T08:00:00+02:00,9,Wien,135325
2021-05-14T08:00:00+02:00,10,Österreich,631905
2021-05-15T08:00:00+02:00,1,Burgenland,17809
2021-05-15T08:00:00+02:00,2,Kärnten,39552
2021-05-15T08:00:00+02:00,3,Niederösterreich,106280
2021-05-15T08:00:00+02:00,4,Oberösterreich,114648
2021-05-15T08:00:00+02:00,5,Salzburg,49720
2021-05-15T08:00:00+02:00,6,Steiermark,78287
2021-05-15T08:00:00+02:00,7,Tirol,61714
2021-05-15T08:00:00+02:00,8,Vorarlberg,29098
2021-05-15T08:00:00+02:00,9,Wien,135378
2021-05-15T08:00:00+02:00,10,Österreich,632486
2021-05-16T08:00:00+02:00,1,Burgenland,17814
2021-05-16T08:00:00+02:00,2,Kärnten,39595
2021-05-16T08:00:00+02:00,3,Niederösterreich,106369
2021-05-16T08:00:00+02:00,4,Oberösterreich,114742
2021-05-16T08:00:00+02:00,5,Salzburg,49750
2021-05-16T08:00:00+02:00,6,Steiermark,78407
2021-05-16T08:00:00+02:00,7,Tirol,61766
2021-05-16T08:00:00+02:00,8,Vorarlberg,29166
2021-05-16T08:00:00+02:00,9,Wien,135536
2021-05-16T08:00:00+02:00,10,Österreich,633145
2021-05-17T08:00:00+02:00,1,Burgenland,17820
2021-05-17T08:00:00+02:00,2,Kärnten,39618
2021-05-17T08:00:00+02:00,3,Niederösterreich,106405
2021-05-17T08:00:00+02:00,4,Oberösterreich,114846
2021-05-17T08:00:00+02:00,5,Salzburg,49774
2021-05-17T08:00:00+02:00,6,Steiermark,78494
2021-05-17T08:00:00+02:00,7,Tirol,61790
2021-05-17T08:00:00+02:00,8,Vorarlberg,29209
2021-05-17T08:00:00+02:00,9,Wien,135661
2021-05-17T08:00:00+02:00,10,Österreich,633617
2021-05-18T08:00:00+02:00,1,Burgenland,17841
2021-05-18T08:00:00+02:00,2,Kärnten,39655
2021-05-18T08:00:00+02:00,3,Niederösterreich,106552
2021-05-18T08:00:00+02:00,4,Oberösterreich,114940
2021-05-18T08:00:00+02:00,5,Salzburg,49797
2021-05-18T08:00:00+02:00,6,Steiermark,78587
2021-05-18T08:00:00+02:00,7,Tirol,61913
2021-05-18T08:00:00+02:00,8,Vorarlberg,29240
2021-05-18T08:00:00+02:00,9,Wien,135684
2021-05-18T08:00:00+02:00,10,Österreich,634209
2021-05-19T08:00:00+02:00,1,Burgenland,17859
2021-05-19T08:00:00+02:00,2,Kärnten,39713
2021-05-19T08:00:00+02:00,3,Niederösterreich,106658
2021-05-19T08:00:00+02:00,4,Oberösterreich,115088
2021-05-19T08:00:00+02:00,5,Salzburg,49846
2021-05-19T08:00:00+02:00,6,Steiermark,78695
2021-05-19T08:00:00+02:00,7,Tirol,61999
2021-05-19T08:00:00+02:00,8,Vorarlberg,29300
2021-05-19T08:00:00+02:00,9,Wien,135876
2021-05-19T08:00:00+02:00,10,Österreich,635034
2021-05-20T08:00:00+02:00,1,Burgenland,17882
2021-05-20T08:00:00+02:00,2,Kärnten,39763
2021-05-20T08:00:00+02:00,3,Niederösterreich,106753
2021-05-20T08:00:00+02:00,4,Oberösterreich,115184
2021-05-20T08:00:00+02:00,5,Salzburg,49868
2021-05-20T08:00:00+02:00,6,Steiermark,78787
2021-05-20T08:00:00+02:00,7,Tirol,62078
2021-05-20T08:00:00+02:00,8,Vorarlberg,29335
2021-05-20T08:00:00+02:00,9,Wien,135987
2021-05-20T08:00:00+02:00,10,Österreich,635637
2021-05-21T08:00:00+02:00,1,Burgenland,17885
2021-05-21T08:00:00+02:00,2,Kärnten,39797
2021-05-21T08:00:00+02:00,3,Niederösterreich,106795
2021-05-21T08:00:00+02:00,4,Oberösterreich,115353
2021-05-21T08:00:00+02:00,5,Salzburg,49903
2021-05-21T08:00:00+02:00,6,Steiermark,78893
2021-05-21T08:00:00+02:00,7,Tirol,62146
2021-05-21T08:00:00+02:00,8,Vorarlberg,29391
2021-05-21T08:00:00+02:00,9,Wien,136121
2021-05-21T08:00:00+02:00,10,Österreich,636284
2021-05-22T08:00:00+02:00,1,Burgenland,17890
2021-05-22T08:00:00+02:00,2,Kärnten,39831
2021-05-22T08:00:00+02:00,3,Niederösterreich,106878
2021-05-22T08:00:00+02:00,4,Oberösterreich,115474
2021-05-22T08:00:00+02:00,5,Salzburg,49920
2021-05-22T08:00:00+02:00,6,Steiermark,79002
2021-05-22T08:00:00+02:00,7,Tirol,62234
2021-05-22T08:00:00+02:00,8,Vorarlberg,29417
2021-05-22T08:00:00+02:00,9,Wien,136231
2021-05-22T08:00:00+02:00,10,Österreich,636877
2021-05-23T08:00:00+02:00,1,Burgenland,17896
2021-05-23T08:00:00+02:00,2,Kärnten,39854
2021-05-23T08:00:00+02:00,3,Niederösterreich,106967
2021-05-23T08:00:00+02:00,4,Oberösterreich,115564
2021-05-23T08:00:00+02:00,5,Salzburg,49942
2021-05-23T08:00:00+02:00,6,Steiermark,79099
2021-05-23T08:00:00+02:00,7,Tirol,62287
2021-05-23T08:00:00+02:00,8,Vorarlberg,29461
2021-05-23T08:00:00+02:00,9,Wien,136347
2021-05-23T08:00:00+02:00,10,Österreich,637417
2021-05-24T08:00:00+02:00,1,Burgenland,17901
2021-05-24T08:00:00+02:00,2,Kärnten,39837
2021-05-24T08:00:00+02:00,3,Niederösterreich,107028
2021-05-24T08:00:00+02:00,4,Oberösterreich,115624
2021-05-24T08:00:00+02:00,5,Salzburg,49962
2021-05-24T08:00:00+02:00,6,Steiermark,79145
2021-05-24T08:00:00+02:00,7,Tirol,62324
2021-05-24T08:00:00+02:00,8,Vorarlberg,29502
2021-05-24T08:00:00+02:00,9,Wien,136426
2021-05-24T08:00:00+02:00,10,Österreich,637749
2021-05-25T08:00:00+02:00,1,Burgenland,17915
2021-05-25T08:00:00+02:00,2,Kärnten,39866
2021-05-25T08:00:00+02:00,3,Niederösterreich,107075
2021-05-25T08:00:00+02:00,4,Oberösterreich,115685
2021-05-25T08:00:00+02:00,5,Salzburg,49994
2021-05-25T08:00:00+02:00,6,Steiermark,79186
2021-05-25T08:00:00+02:00,7,Tirol,62343
2021-05-25T08:00:00+02:00,8,Vorarlberg,29531
2021-05-25T08:00:00+02:00,9,Wien,136536
2021-05-25T08:00:00+02:00,10,Österreich,638131
2021-05-26T08:00:00+02:00,1,Burgenland,17926
2021-05-26T08:00:00+02:00,2,Kärnten,39896
2021-05-26T08:00:00+02:00,3,Niederösterreich,107180
2021-05-26T08:00:00+02:00,4,Oberösterreich,115779
2021-05-26T08:00:00+02:00,5,Salzburg,50007
2021-05-26T08:00:00+02:00,6,Steiermark,79224
2021-05-26T08:00:00+02:00,7,Tirol,62403
2021-05-26T08:00:00+02:00,8,Vorarlberg,29602
2021-05-26T08:00:00+02:00,9,Wien,136513
2021-05-26T08:00:00+02:00,10,Österreich,638530
2021-05-27T08:00:00+02:00,1,Burgenland,17935
2021-05-27T08:00:00+02:00,2,Kärnten,39925
2021-05-27T08:00:00+02:00,3,Niederösterreich,107284
2021-05-27T08:00:00+02:00,4,Oberösterreich,115903
2021-05-27T08:00:00+02:00,5,Salzburg,50020
2021-05-27T08:00:00+02:00,6,Steiermark,79310
2021-05-27T08:00:00+02:00,7,Tirol,62463
2021-05-27T08:00:00+02:00,8,Vorarlberg,29666
2021-05-27T08:00:00+02:00,9,Wien,136618
2021-05-27T08:00:00+02:00,10,Österreich,639124
2021-05-28T08:00:00+02:00,1,Burgenland,17943
2021-05-28T08:00:00+02:00,2,Kärnten,39943
2021-05-28T08:00:00+02:00,3,Niederösterreich,107353
2021-05-28T08:00:00+02:00,4,Oberösterreich,116015
2021-05-28T08:00:00+02:00,5,Salzburg,50018
2021-05-28T08:00:00+02:00,6,Steiermark,79373
2021-05-28T08:00:00+02:00,7,Tirol,62517
2021-05-28T08:00:00+02:00,8,Vorarlberg,29729
2021-05-28T08:00:00+02:00,9,Wien,136757
2021-05-28T08:00:00+02:00,10,Österreich,639648
2021-05-29T08:00:00+02:00,1,Burgenland,17950
2021-05-29T08:00:00+02:00,2,Kärnten,39960
2021-05-29T08:00:00+02:00,3,Niederösterreich,107461
2021-05-29T08:00:00+02:00,4,Oberösterreich,116085
2021-05-29T08:00:00+02:00,5,Salzburg,50043
2021-05-29T08:00:00+02:00,6,Steiermark,79421
2021-05-29T08:00:00+02:00,7,Tirol,62594
2021-05-29T08:00:00+02:00,8,Vorarlberg,29770
2021-05-29T08:00:00+02:00,9,Wien,136883
2021-05-29T08:00:00+02:00,10,Österreich,640167
2021-05-30T08:00:00+02:00,1,Burgenland,17963
2021-05-30T08:00:00+02:00,2,Kärnten,39996
2021-05-30T08:00:00+02:00,3,Niederösterreich,107552
2021-05-30T08:00:00+02:00,4,Oberösterreich,116142
2021-05-30T08:00:00+02:00,5,Salzburg,50052
2021-05-30T08:00:00+02:00,6,Steiermark,79485
2021-05-30T08:00:00+02:00,7,Tirol,62623
2021-05-30T08:00:00+02:00,8,Vorarlberg,29795
2021-05-30T08:00:00+02:00,9,Wien,136956
2021-05-30T08:00:00+02:00,10,Österreich,640564
2021-05-31T08:00:00+02:00,1,Burgenland,17964
2021-05-31T08:00:00+02:00,2,Kärnten,40007
2021-05-31T08:00:00+02:00,3,Niederösterreich,107618
2021-05-31T08:00:00+02:00,4,Oberösterreich,116167
2021-05-31T08:00:00+02:00,5,Salzburg,50066
2021-05-31T08:00:00+02:00,6,Steiermark,79529
2021-05-31T08:00:00+02:00,7,Tirol,62667
2021-05-31T08:00:00+02:00,8,Vorarlberg,29856
2021-05-31T08:00:00+02:00,9,Wien,137008
2021-05-31T08:00:00+02:00,10,Österreich,640882
2021-06-01T08:00:00+02:00,1,Burgenland,17962
2021-06-01T08:00:00+02:00,2,Kärnten,40027
2021-06-01T08:00:00+02:00,3,Niederösterreich,107665
2021-06-01T08:00:00+02:00,4,Oberösterreich,116207
2021-06-01T08:00:00+02:00,5,Salzburg,50073
2021-06-01T08:00:00+02:00,6,Steiermark,79568
2021-06-01T08:00:00+02:00,7,Tirol,62720
2021-06-01T08:00:00+02:00,8,Vorarlberg,29901
2021-06-01T08:00:00+02:00,9,Wien,136956
2021-06-01T08:00:00+02:00,10,Österreich,641079
2021-06-02T08:00:00+02:00,1,Burgenland,17972
2021-06-02T08:00:00+02:00,2,Kärnten,40049
2021-06-02T08:00:00+02:00,3,Niederösterreich,107724
2021-06-02T08:00:00+02:00,4,Oberösterreich,116284
2021-06-02T08:00:00+02:00,5,Salzburg,50066
2021-06-02T08:00:00+02:00,6,Steiermark,79612
2021-06-02T08:00:00+02:00,7,Tirol,62781
2021-06-02T08:00:00+02:00,8,Vorarlberg,29965
2021-06-02T08:00:00+02:00,9,Wien,137135
2021-06-02T08:00:00+02:00,10,Österreich,641588
2021-06-03T08:00:00+02:00,1,Burgenland,17980
2021-06-03T08:00:00+02:00,2,Kärnten,40065
2021-06-03T08:00:00+02:00,3,Niederösterreich,107755
2021-06-03T08:00:00+02:00,4,Oberösterreich,116327
2021-06-03T08:00:00+02:00,5,Salzburg,50053
2021-06-03T08:00:00+02:00,6,Steiermark,79662
2021-06-03T08:00:00+02:00,7,Tirol,62840
2021-06-03T08:00:00+02:00,8,Vorarlberg,29997
2021-06-03T08:00:00+02:00,9,Wien,137168
2021-06-03T08:00:00+02:00,10,Österreich,641847
2021-06-04T08:00:00+02:00,1,Burgenland,17984
2021-06-04T08:00:00+02:00,2,Kärnten,40076
2021-06-04T08:00:00+02:00,3,Niederösterreich,107834
2021-06-04T08:00:00+02:00,4,Oberösterreich,116373
2021-06-04T08:00:00+02:00,5,Salzburg,50069
2021-06-04T08:00:00+02:00,6,Steiermark,79704
2021-06-04T08:00:00+02:00,7,Tirol,62880
2021-06-04T08:00:00+02:00,8,Vorarlberg,30012
2021-06-04T08:00:00+02:00,9,Wien,137292
2021-06-04T08:00:00+02:00,10,Österreich,642224
2021-06-05T08:00:00+02:00,1,Burgenland,17987
2021-06-05T08:00:00+02:00,2,Kärnten,40089
2021-06-05T08:00:00+02:00,3,Niederösterreich,107884
2021-06-05T08:00:00+02:00,4,Oberösterreich,116416
2021-06-05T08:00:00+02:00,5,Salzburg,50076
2021-06-05T08:00:00+02:00,6,Steiermark,79720
2021-06-05T08:00:00+02:00,7,Tirol,62926
2021-06-05T08:00:00+02:00,8,Vorarlberg,30022
2021-06-05T08:00:00+02:00,9,Wien,137345
2021-06-05T08:00:00+02:00,10,Österreich,642465
2021-06-06T08:00:00+02:00,1,Burgenland,17986
2021-06-06T08:00:00+02:00,2,Kärnten,40103
2021-06-06T08:00:00+02:00,3,Niederösterreich,107949
2021-06-06T08:00:00+02:00,4,Oberösterreich,116481
2021-06-06T08:00:00+02:00,5,Salzburg,50079
2021-06-06T08:00:00+02:00,6,Steiermark,79761
2021-06-06T08:00:00+02:00,7,Tirol,62974
2021-06-06T08:00:00+02:00,8,Vorarlberg,30058
2021-06-06T08:00:00+02:00,9,Wien,137456
2021-06-06T08:00:00+02:00,10,Österreich,642847
2021-06-07T08:00:00+02:00,1,Burgenland,17988
2021-06-07T08:00:00+02:00,2,Kärnten,40123
2021-06-07T08:00:00+02:00,3,Niederösterreich,107991
2021-06-07T08:00:00+02:00,4,Oberösterreich,116516
2021-06-07T08:00:00+02:00,5,Salzburg,50083
2021-06-07T08:00:00+02:00,6,Steiermark,79804
2021-06-07T08:00:00+02:00,7,Tirol,63023
2021-06-07T08:00:00+02:00,8,Vorarlberg,30075
2021-06-07T08:00:00+02:00,9,Wien,137508
